A,B,C,D1,D2,D4,D5,E1,E2,E3,E4,F11,F12,F13,F14,F21,F22,F23,F24,F25,F26,F31,F32,F33,F35,G,H
-0.01580847609721349,-0.00877423005052095,A,-0.02920785647639634,-0.07153940206578384,-0.17611866309122995,-0.4785647371700702,A,-0.19236492771281447,-0.24924026327146384,0.022339829648976482,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.48538107205793646,0.3368616476797661,-0.22635128208306773,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.4067827024038448,A
-0.046063889863294225,0.006180904545690413,A,-0.02920785647639634,-0.07153940206578384,-0.2898137535305064,-0.4755508733967128,A,-0.19236492771281447,-0.24924026327146384,0.027834076728753685,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.48538107205793646,0.3325239278801295,-0.22635128208306773,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.4067827024038448,A
-0.01932531451117079,0.020139030168821025,B,-0.02920785647639634,-0.07153940206578384,-0.16836672510673384,-0.47133146411401233,A,-0.19236492771281447,-0.24446243240667645,0.033292057887019895,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.48538107205793646,0.3281781378994708,-0.23141825956501197,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.4067827024038448,A
0.007064768358021985,0.04705827244200149,B,-0.02920785647639634,-0.07153940206578384,-0.19937447704471833,-0.46650928207664044,A,-0.19236492771281447,-0.24446243240667645,0.03871424874756446,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.48538107205793646,0.3238242476532108,-0.23141825956501197,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.4067827024038448,A
0.07104771783335288,0.05802537114588982,E,-0.02920785647639634,-0.07153940206578384,-0.22263029099820666,-0.46048155452992556,A,-0.19236492771281447,-0.23968460154188906,0.04410111563846558,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.48538107205793646,0.3150920451816108,-0.23141825956501197,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.4067827024038448,A
-0.06332565830142463,0.06001938909205134,E,-0.02920785647639634,-0.07153940206578384,-0.3389093607656486,-0.4568649180018966,A,-0.19236492771281447,-0.23968460154188906,0.04945311583275875,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.48538107205793646,0.3107136719393511,-0.23141825956501197,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.4067827024038448,A
-0.03030512994739175,0.08743713585177217,E,-0.02920785647639634,-0.07153940206578384,-0.30660961916358137,-0.44722055392715276,A,-0.19236492771281447,-0.23490677067710167,0.06005430133860172,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.48538107205793646,0.30193222760882527,-0.23141825956501197,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.4067827024038448,A
-0.008973269157551025,0.09042816277101444,E,-0.02920785647639634,-0.07153940206578384,-0.23425819797495087,-0.4417955991351094,A,-0.19236492771281447,-0.23012893981231428,0.0639949655559752,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.48538107205793646,0.2975290944655593,-0.23649880326791384,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.4067827024038448,A
0.003968770104371631,0.08793564033831255,E,-0.02920785647639634,-0.07153940206578384,-0.2639739602488527,-0.4345623260790516,A,-0.19236492771281447,-0.23012893981231428,0.06922014024681973,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.48538107205793646,0.29311764567402515,-0.23649880326791384,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.4067827024038448,A
0.003968770104371631,0.0914251717440952,E,-0.02920785647639634,-0.07153940206578384,-0.14769489048141085,-0.4273290530229937,A,-0.19236492771281447,-0.22535110894752688,0.07441250357729513,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.48538107205793646,0.28426967509159734,-0.23649880326791384,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.4067827024038448,A
