A,B,C,D1,D2,D4,D5,E1,E2,E3,E4,F11,F12,F13,F14,F21,F22,F23,F24,F25,F26,F31,F32,F33,F35,G,H
-0.04989649986403466,0.02213304811498254,E,-0.02920785647639634,-0.07153940206578384,-0.17611866309122995,-0.28507468292052235,A,-0.19236492771281447,-0.019904381761669296,0.003150639481425664,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.13212517593934267,-0.22900028076472856,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,A
-0.05324322007822476,0.025622579520765198,E,-0.02920785647639634,-0.07153940206578384,-0.10764321089484753,-0.27482754609110704,A,-0.19236492771281447,0.027873926886204613,-0.0016386325492256594,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.1273632711774379,-0.22900028076472856,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,A
-0.0800169817917455,0.019640525682280644,E,-0.02920785647639634,-0.07153940206578384,-0.1709507044348992,-0.2627720909976772,A,-0.19236492771281447,0.11865271331716494,-0.010259322204398059,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.11783946165362837,-0.22900028076472856,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,A
-0.10009730307688607,0.029112110926547852,E,-0.02920785647639634,-0.07153940206578384,-0.1942065183883876,-0.24830554488556147,A,-0.19236492771281447,0.16165319110025145,-0.014090739828919134,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.1130775568917236,-0.22900028076472856,0.13317678255970197,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,A
-0.09675058286269597,0.02263155260152292,E,-0.02920785647639634,-0.07153940206578384,-0.1115191798870956,-0.23383899877344583,A,-0.19236492771281447,0.20943149974812525,-0.0188800118595705,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.10355374736791406,-0.23304886376068,0.13547733071500317,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,A
-0.03985633922146438,0.012162958384174966,E,-0.02920785647639634,-0.07153940206578384,-0.18516259073980876,-0.2193724526613301,A,-0.19236492771281447,0.25243197753121177,-0.022711429484091578,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.0987918426060093,-0.23304886376068,0.13918376940965513,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,A
-0.06663010093498513,0.0016943641668270102,E,-0.02920785647639634,-0.07153940206578384,-0.17999463208347802,-0.1904393604370986,A,-0.19236492771281447,0.3432107639621721,-0.031332119139263974,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.09402993784410453,-0.23304886376068,0.14429609864365778,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,A
-0.07332354136336533,0.0066794090322307926,E,-0.02920785647639634,-0.07153940206578384,-0.12443907652792247,-0.17778113258899728,A,-0.19236492771281447,0.390989072610046,-0.0361213911699153,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.084506128320295,-0.23304886376068,0.16167801803926685,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,A
-0.08671042222012569,0.0031898776264481484,E,-0.02920785647639634,-0.07153940206578384,-0.13477499384058397,-0.16271181372221008,A,-0.19236492771281447,0.4339895503931324,-0.03995280879443638,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.0702204140345808,-0.23304886376068,0.18915678767203123,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,A
-0.0833637020059356,0.010667444924553827,E,-0.02920785647639634,-0.07153940206578384,0.006051879544428961,-0.14161476730870798,A,-0.19236492771281447,0.4817678590410062,-0.04474208082508774,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.15059363220184435,0.06069660451077127,-0.2370974467566314,0.21791363961329624,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790169,-0.03820331365241544,0.7574039954279471,0.04393204541143956,-0.294617864861992,A
-0.06663010093498513,0.009171931464932689,A,-0.015221842490382356,-0.06525667955269483,-0.17611866309122995,-0.4785647371700702,A,-0.19236492771281447,-0.24924026327146384,-0.0054700501737467355,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.3273632711774379,-0.03871687995501196,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
-0.03985633922146438,0.005183895572609665,A,-0.015221842490382356,-0.06525667955269483,-0.2898137535305064,-0.4755508733967128,A,-0.19236492771281447,-0.24924026327146384,-0.0016386325492256594,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.3226013664155331,-0.03871687995501196,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
-0.016429297722133723,0.01714800324957876,B,-0.015221842490382356,-0.06525667955269483,-0.16836672510673384,-0.47133146411401233,A,-0.19236492771281447,-0.24446243240667645,0.002192785075295416,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.3178394616536285,-0.04276546295096338,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
0.0705854278468087,0.050547803847784144,B,-0.015221842490382356,-0.06525667955269483,-0.19937447704471833,-0.46650928207664044,A,-0.19236492771281447,-0.24446243240667645,0.006024202699816492,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.31307755689172373,-0.04276546295096338,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
-0.04320305943565447,0.06500443395745513,E,-0.015221842490382356,-0.06525667955269483,-0.22263029099820666,-0.46048155452992556,A,-0.19236492771281447,-0.23968460154188906,0.009855620324337568,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.3035537473679142,-0.0468140459469148,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
-0.026469458364704,0.07248200125556081,E,-0.015221842490382356,-0.06525667955269483,-0.3389093607656486,-0.4568649180018966,A,-0.19236492771281447,-0.23968460154188906,0.013687037948858644,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.2987918426060094,-0.0468140459469148,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
-0.026469458364704,0.1078758197999277,E,-0.015221842490382356,-0.06525667955269483,-0.30660961916358137,-0.44722055392715276,A,-0.19236492771281447,-0.23490677067710167,0.021349873197900753,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.2892680330821999,-0.05086262894286622,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
0.03042478527652759,0.1128608646653315,E,-0.015221842490382356,-0.06525667955269483,-0.23425819797495087,-0.4417955991351094,A,-0.19236492771281447,-0.23012893981231428,0.024223436416291582,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.2845061283202951,-0.05086262894286622,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
0.003651023563006842,0.11934142299035642,E,-0.015221842490382356,-0.06525667955269483,-0.2639739602488527,-0.4345623260790516,A,-0.19236492771281447,-0.23012893981231428,0.028054854040812656,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.27974422355839035,-0.05491121193881764,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
0.010344463991387021,0.12033843196343719,E,-0.015221842490382356,-0.06525667955269483,-0.14769489048141085,-0.4273290530229937,A,-0.19236492771281447,-0.22535110894752688,0.03188627166533373,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.2702204140345808,-0.05491121193881764,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
-0.03316289879308419,0.1083743242864681,E,-0.015221842490382356,-0.06525667955269483,-0.23684217730311624,-0.41768468894824984,A,-0.19236492771281447,-0.22535110894752688,0.03571768928985481,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.26069660451077126,-0.05895979493476907,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
0.023731344848147408,0.11335936915187188,E,-0.015221842490382356,-0.06525667955269483,-0.17224269409898188,-0.408040324873506,A,-0.19236492771281447,-0.22535110894752688,0.03954910691437588,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.24641089022505697,-0.06300837793072049,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
-0.05658994029241485,0.1008967569883624,E,-0.015221842490382356,-0.06525667955269483,-0.2019584563728837,-0.39719041528941923,A,-0.19236492771281447,-0.2205732780827395,0.04338052453889692,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.23688708070124742,-0.0670569609266719,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
-0.0030424168653733516,0.10039825250182204,E,-0.015221842490382356,-0.06525667955269483,-0.2019584563728837,-0.38814882396934686,A,-0.19236492771281447,-0.2205732780827395,0.047211942163417994,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.22260136641553313,-0.07110554392262333,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
0.03377150549071768,0.10139526147490278,E,-0.015221842490382356,-0.06525667955269483,-0.23555018763903354,-0.3766961416305886,A,-0.19236492771281447,-0.21579544721795216,0.051043359787939065,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.2130775568917236,-0.07110554392262333,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
-0.016429297722133723,0.10887282877300847,E,-0.015221842490382356,-0.06525667955269483,-0.26009799125660465,-0.3670517775558448,A,-0.19236492771281447,-0.21579544721795216,0.046254087757287746,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.1987918426060094,-0.07515412691857475,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
-0.046549779649844567,0.08793564033831255,E,-0.015221842490382356,-0.06525667955269483,-0.19937447704471833,-0.35740741348110094,A,-0.19236492771281447,-0.21101761635316477,0.04242267013276667,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.18926803308219986,-0.07920270991452613,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
-0.046549779649844567,0.08095657752674724,E,-0.015221842490382356,-0.06525667955269483,-0.25751401192843926,-0.3465575038970142,A,-0.19236492771281447,-0.21101761635316477,0.03763339810211534,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.17974422355839034,-0.08325129291047755,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
-0.07667026157755541,0.07796555060750497,E,-0.015221842490382356,-0.06525667955269483,-0.22133830133412402,-0.33631036706759887,A,-0.19236492771281447,-0.20623978548837738,0.03380198047759427,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.1702204140345808,-0.08729987590642897,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
-0.00973585729375353,0.06749695639015701,E,-0.015221842490382356,-0.06525667955269483,-0.1825786114116434,-0.32606323023818357,A,-0.19236492771281447,-0.20623978548837738,0.029012708446942904,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.16069660451077128,-0.08729987590642897,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
-0.03985633922146438,0.06001938909205134,E,-0.015221842490382356,-0.06525667955269483,-0.17611866309122995,-0.3152133206540968,A,-0.19236492771281447,-0.20146195462358998,0.020392018791770505,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.15117279498696173,-0.09134845890238039,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
-0.06663010093498513,0.06001938909205134,E,-0.015221842490382356,-0.06525667955269483,-0.19808248738063564,-0.30014400178730954,A,-0.19236492771281447,-0.11068316819262962,0.011771329136598105,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.14641089022505696,-0.09134845890238039,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
-0.05658994029241485,0.05353883076702642,E,-0.015221842490382356,-0.06525667955269483,-0.14381892148916278,-0.2941162742405947,A,-0.19236492771281447,-0.06290485954475576,0.00793991151207703,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.13688708070124744,-0.09539704189833181,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
-0.03985633922146438,0.0560313531997283,E,-0.015221842490382356,-0.06525667955269483,-0.17611866309122995,-0.28507468292052235,A,-0.19236492771281447,-0.019904381761669296,0.003150639481425664,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.13212517593934267,-0.09944562489428323,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
-0.07667026157755541,0.05802537114588982,E,-0.015221842490382356,-0.06525667955269483,-0.10764321089484753,-0.27482754609110704,A,-0.19236492771281447,0.027873926886204613,-0.0016386325492256594,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.1273632711774379,-0.09944562489428323,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
-0.07332354136336533,0.05503434422664755,E,-0.015221842490382356,-0.06525667955269483,-0.1709507044348992,-0.2627720909976772,A,-0.19236492771281447,0.11865271331716494,-0.010259322204398059,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.33426710158959944,0.11783946165362837,-0.09944562489428323,0.008180332788336717,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.294617864861992,B
