A,B,D1,D2,D4,D5,E2,E3,E4,F11,F12,F13,F14,F21,F22,F23,F24,F25,F26,F31,F32,F33,F35,G,0,1,2,3,4,0,1,2,3,0,1,2,3,4,5,6
2.8,2.9,228,2567,27.1,12.57,0.55,0.63,0.94,0,0,0,0,1.85,1.85,1.19,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1,2.59,228,2567,29.1,12.48,0.55,0.62,0.94,0,0,0,0,1.87,1.87,1.19,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1,3.21,228,2567,32.8,12.4,0.55,0.62,0.94,0,0,0,0,1.88,1.88,1.19,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6,3.02,228,2567,34.8,12.31,0.55,0.61,0.94,0,0,0,0,1.89,1.89,1.19,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.9,3.06,228,2567,34.5,12.22,0.56,0.61,0.94,0,0,0,0,1.91,1.91,1.19,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3,2.8,228,2567,39.0,12.12,0.56,0.6,0.94,0,0,0,0,1.92,1.92,1.19,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.3,2.89,228,2567,35.8,12.03,0.56,0.6,0.94,0,0,0,0,1.94,1.94,1.19,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.1,2.58,228,2567,30.9,11.94,0.56,0.59,0.94,0,0,0,0,1.95,1.95,1.19,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2,2.63,228,2567,27.9,11.85,0.57,0.59,0.94,0,0,0,0,1.97,1.97,1.19,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.8,2.84,228,2567,31.8,11.76,0.57,0.58,0.94,0,0,0,0,1.98,1.98,1.19,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.6,2.76,228,2567,32.1,11.67,0.57,0.58,0.94,0,0,0,0,2.0,2.0,1.19,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.5,2.67,228,2567,28.3,11.58,0.57,0.57,0.94,0,0,0,0,2.01,2.01,1.19,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.6,2.67,228,2567,28.6,11.48,0.58,0.57,0.94,0,0,0,0,2.03,2.03,1.19,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.6,2.85,228,2567,28.4,11.39,0.58,0.56,0.94,0,0,0,0,2.05,2.05,1.19,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1,2.77,228,2567,31.7,11.31,0.58,0.56,0.94,0,0,0,0,2.06,2.06,1.19,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.5,2.42,228,2567,34.8,11.23,0.58,0.55,0.94,0,0,0,0,2.08,2.08,1.19,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6,2.67,228,2567,31.8,11.13,0.58,0.55,0.94,0,0,0,0,2.09,2.09,1.19,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.6,2.44,228,2567,36.6,11.04,0.59,0.54,0.94,0,0,0,0,2.11,2.11,1.19,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1,2.67,228,2567,35.3,10.95,0.59,0.53,0.94,0,0,0,0,2.13,2.13,1.19,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2,2.43,228,2567,33.5,10.86,0.59,0.53,0.94,0,0,0,0,2.15,2.15,1.21,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4,3.22,228,2567,36.9,10.76,0.59,0.52,0.94,0,0,0,0,2.16,2.16,1.31,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2,3.08,228,2567,35.7,10.57,0.6,0.52,0.94,0,0,0,0,2.2,2.2,1.64,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9,2.78,228,2567,39.1,10.36,0.6,0.52,0.94,0,0,0,0,2.25,2.25,2.04,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3,2.56,228,2567,32.3,10.11,0.6,0.51,0.94,0,0,0,0,2.3,2.3,2.52,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7,2.26,228,2567,37.5,9.83,0.6,0.51,0.94,0,0,0,0,2.37,2.37,3.03,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5,2.41,228,2567,37.3,9.52,0.6,0.51,0.94,0,0,0,0,2.45,2.45,3.52,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3,1.89,228,2567,34.3,9.19,0.6,0.5,0.94,0,0,0,0,2.53,2.53,4.06,1718.0,16.9,92.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.66,-5.15,865,2339,29.24,13.0,0.54,0.65,0.94,0,0,0,0,1.75,1.75,4.71,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.44,-5.53,865,2339,23.26,13.0,0.54,0.65,0.94,0,0,0,0,1.75,1.75,4.31,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.4,-5.49,865,2339,32.5,13.06,0.54,0.65,0.94,0,0,0,0,1.75,1.75,3.86,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.19,-4.49,865,2339,29.21,13.05,0.54,0.64,0.94,0,0,0,0,1.75,1.75,3.42,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.8,-4.5,865,2339,24.89,13.01,0.54,0.64,0.94,0,0,0,0,1.75,1.75,2.99,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.32,-4.31,865,2339,26.18,12.94,0.54,0.64,0.94,0,0,0,0,1.76,1.76,2.57,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.37,-3.62,865,2339,29.33,12.87,0.54,0.63,0.94,0,0,0,0,1.77,1.77,2.1,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.62,-2.96,865,2339,22.48,12.74,0.55,0.63,0.94,0,0,0,0,1.79,1.79,1.72,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.04,-2.58,865,2339,23.06,12.57,0.55,0.63,0.94,0,0,0,0,1.8,1.81,1.54,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.52,-2.49,865,2339,25.18,12.48,0.55,0.62,0.94,0,0,0,0,1.81,1.83,1.44,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.9,-2.54,865,2339,25.8,12.4,0.55,0.62,0.94,0,0,0,0,1.83,1.84,1.35,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.35,-2.84,865,2339,24.85,12.31,0.55,0.61,0.94,0,0,0,0,1.84,1.85,1.32,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.58,-2.91,865,2339,23.62,12.22,0.56,0.61,0.94,0,0,0,0,1.85,1.87,1.32,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.24,-3.43,865,2339,26.06,12.12,0.56,0.6,0.94,0,0,0,0,1.87,1.88,1.32,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.2,-3.72,865,2339,22.6,12.03,0.56,0.6,0.94,0,0,0,0,1.88,1.89,1.32,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.29,-4.05,865,2339,22.71,11.94,0.56,0.59,0.94,0,0,0,0,1.89,1.91,1.32,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.22,-3.78,865,2339,34.18,11.85,0.57,0.59,0.94,0,0,0,0,1.91,1.92,1.32,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.93,-3.18,865,2339,29.47,11.76,0.57,0.58,0.94,0,0,0,0,1.92,1.94,1.32,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.69,-3.09,865,2339,36.01,11.67,0.57,0.58,0.94,0,0,0,0,1.93,1.95,1.32,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.42,-2.99,865,2339,37.38,11.58,0.57,0.57,0.94,0,0,0,0,1.95,1.97,1.32,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.77,-2.5,865,2339,31.23,11.48,0.58,0.57,0.94,0,0,0,0,1.96,1.99,1.32,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.26,-1.91,865,2339,36.04,11.39,0.58,0.56,0.94,0,0,0,0,1.98,2.0,1.32,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.07,-2.24,865,2339,34.43,11.31,0.58,0.56,0.94,0,0,0,0,1.99,2.02,1.32,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.58,-2.08,865,2339,30.42,11.23,0.58,0.55,0.94,0,0,0,0,2.0,2.03,1.32,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.43,-2.25,865,2339,30.67,11.13,0.58,0.55,0.94,0,0,0,0,2.02,2.05,1.32,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.11,-2.71,865,2339,27.39,11.04,0.59,0.54,0.94,0,0,0,0,2.04,2.06,1.32,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.71,-2.39,865,2339,29.99,10.95,0.59,0.53,0.94,0,0,0,0,2.05,2.08,1.32,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.11,-3.13,865,2339,24.99,10.86,0.59,0.53,0.94,0,0,0,0,2.07,2.1,1.35,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.29,-3.28,865,2339,31.91,10.76,0.59,0.52,0.94,0,0,0,0,2.1,2.12,1.57,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.09,-3.67,865,2339,38.91,10.57,0.6,0.52,0.94,0,0,0,0,2.14,2.16,1.9,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.09,-3.58,865,2339,38.51,10.36,0.6,0.52,0.94,0,0,0,0,2.19,2.2,2.31,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.98,-3.69,865,2339,42.22,10.11,0.6,0.51,0.94,0,0,0,0,2.24,2.26,2.76,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.6,-3.89,865,2339,44.8,9.83,0.6,0.51,0.94,0,0,0,0,2.3,2.32,3.23,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.32,-4.64,865,2339,45.08,9.52,0.6,0.51,0.94,0,0,0,0,2.38,2.39,3.77,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.14,-4.6,865,2339,41.46,9.19,0.6,0.5,0.94,0,0,0,0,2.46,2.48,4.31,3435.0,11.4,147.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.97,1.97,142,2481,32.9,13.0,0.54,0.65,0.94,0,0,0,0,1.79,0.09,63.74,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.85,1.97,142,2481,26.7,13.05,0.54,0.65,0.94,0,0,0,0,1.79,0.09,57.22,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.13,2.08,142,2481,35.9,13.06,0.54,0.64,0.94,0,0,0,0,1.78,0.09,49.92,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.06,2.32,142,2481,33.4,13.04,0.54,0.64,0.94,0,0,0,0,1.79,0.09,42.7,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.11,2.07,142,2481,28.7,13.0,0.54,0.64,0.94,0,0,0,0,1.79,0.09,35.6,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.65,1.72,142,2481,29.5,12.94,0.54,0.63,0.94,0,0,0,0,1.8,0.09,28.7,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.15,1.79,142,2481,33.7,12.85,0.55,0.63,0.94,0,0,0,0,1.81,0.09,20.83,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.86,1.6,142,2481,26.1,12.72,0.55,0.63,0.94,0,0,0,0,1.83,0.09,15.02,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.24,1.77,142,2481,27.1,12.64,0.55,0.62,0.94,0,0,0,0,1.84,0.1,12.94,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.37,2.06,142,2481,27.7,12.57,0.55,0.62,0.94,0,0,0,0,1.85,0.1,12.5,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,1.94,142,2481,28.7,12.48,0.55,0.62,0.94,0,0,0,0,1.87,0.1,12.5,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.61,1.85,142,2481,29.2,12.39,0.55,0.61,0.94,0,0,0,0,1.88,0.1,12.5,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,1.77,142,2481,30.2,12.3,0.56,0.61,0.94,0,0,0,0,1.89,0.1,12.5,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.03,1.93,142,2481,32.3,12.22,0.56,0.61,0.94,0,0,0,0,1.91,0.1,12.5,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.08,1.98,142,2481,28.8,12.13,0.56,0.6,0.94,0,0,0,0,1.92,0.1,12.5,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.37,2.0,142,2481,28.0,12.05,0.56,0.6,0.94,0,0,0,0,1.93,0.1,12.5,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.33,2.3,142,2481,41.4,11.96,0.57,0.59,0.94,0,0,0,0,1.95,0.1,12.5,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.08,2.04,142,2481,36.4,11.89,0.57,0.58,0.94,0,0,0,0,1.96,0.1,12.5,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.43,2.12,142,2481,42.7,11.8,0.57,0.58,0.94,0,0,0,0,1.98,0.1,12.5,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.27,2.08,142,2481,42.8,11.71,0.57,0.57,0.94,0,0,0,0,1.99,0.1,12.5,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.36,1.97,142,2481,37.0,11.62,0.58,0.57,0.94,0,0,0,0,2.01,0.1,12.5,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.5,1.98,142,2481,38.3,11.53,0.58,0.56,0.94,0,0,0,0,2.02,0.11,12.5,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.47,1.85,142,2481,37.5,11.46,0.58,0.56,0.94,0,0,0,0,2.03,0.11,12.5,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.08,1.65,142,2481,32.0,11.37,0.58,0.55,0.94,0,0,0,0,2.05,0.11,12.5,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.56,1.47,142,2481,33.1,11.27,0.58,0.55,0.94,0,0,0,0,2.07,0.11,12.5,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.69,1.35,142,2481,28.5,11.19,0.59,0.54,0.94,0,0,0,0,2.08,0.11,12.5,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.65,1.56,142,2481,32.7,11.1,0.59,0.53,0.94,0,0,0,0,2.1,0.11,12.5,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.36,1.37,142,2481,27.1,11.02,0.59,0.53,0.94,0,0,0,0,2.11,0.11,12.5,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.22,1.26,142,2481,34.2,10.84,0.59,0.52,0.94,0,0,0,0,2.15,0.11,12.5,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.85,1.19,142,2481,43.0,10.65,0.6,0.52,0.94,0,0,0,0,2.19,0.11,15.02,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.41,1.03,142,2481,41.6,10.42,0.6,0.52,0.94,0,0,0,0,2.24,0.12,20.83,1718.0,1.5,10.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
