A,B,D1,D2,D4,D5,E2,E3,E4,F11,F12,F13,F14,F21,F22,F23,F24,F25,F26,F31,F32,F33,F35,G,0,1,2,3,4,0,1,2,3,0,1,2,3,4,5,6
0.016047344143159396,0.06699845190361665,-0.029207856476396336,-0.07153940206578384,-0.2019584563728837,-0.3971904152894192,-0.19236492771281447,-0.2205732780827395,0.08979678256193657,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.2530351503159463,-0.24159298603067345,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.03801316502215126,0.07148499228248005,-0.029207856476396336,-0.07153940206578384,-0.2019584563728837,-0.3881488239693469,-0.19236492771281447,-0.2205732780827395,0.09486192025785277,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.23952000302192186,-0.24159298603067345,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.01580847609721349,0.06998947882285893,-0.029207856476396336,-0.07153940206578384,-0.23555018763903354,-0.3766961416305886,-0.19236492771281447,-0.21579544721795216,0.09989621978583144,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.23046626517240626,-0.2467008812803955,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0405961898223394,0.07397751471518196,-0.029207856476396336,-0.07153940206578384,-0.26009799125660465,-0.3670517775558448,-0.19236492771281447,-0.21579544721795216,0.0935985416419065,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.2168195188150215,-0.2467008812803955,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.01580847609721349,0.0560313531997283,-0.029207856476396336,-0.07153940206578384,-0.19937447704471836,-0.3574074134811009,-0.19236492771281447,-0.2110176163531648,0.08852563528119699,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.20767719230745604,-0.2467008812803955,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.050227555705848026,0.04456575000929959,-0.029207856476396336,-0.07153940206578384,-0.2575140119284393,-0.3465575038970142,-0.19236492771281447,-0.2110176163531648,0.08214042097861324,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.19849894301015986,-0.2467008812803955,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.012358629171905704,0.046061263468920734,-0.029207856476396336,-0.07153940206578384,-0.221338301334124,-0.3363103670675989,-0.19236492771281447,-0.20623978548837735,0.07699650925291159,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.18928448750751936,-0.2518225630387357,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.06791100416566599,0.028613606440007468,-0.029207856476396336,-0.07153940206578384,-0.1825786114116434,-0.3260632302381836,-0.19236492771281447,-0.20623978548837735,0.07052129101613386,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.18003353901658986,-0.2518225630387357,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.010108730556868516,0.02711809298038633,-0.029207856476396336,-0.07153940206578384,-0.17611866309122995,-0.3152133206540968,-0.19236492771281447,-0.20146195462359,0.05873656218596856,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.17074580733353822,-0.2518225630387357,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.04199379751158396,0.032103137845790115,-0.029207856476396336,-0.07153940206578384,-0.19808248738063566,-0.30014400178730954,-0.19236492771281447,-0.11068316819262962,0.046781445840415166,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.16608805615744984,-0.2518225630387357,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.04606388986329423,0.02362856157460368,-0.029207856476396336,-0.07153940206578384,-0.14381892148916278,-0.2941162742405947,-0.19236492771281447,-0.06290485954475576,0.041412068900194936,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.15674459793613946,-0.2569581059283403,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.02291179779716436,0.02213304811498254,-0.029207856476396336,-0.07153940206578384,-0.17611866309122995,-0.28507468292052235,-0.19236492771281447,-0.019904381761669296,0.034650942569643364,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.15205881614245445,-0.2569581059283403,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.02657074017094124,0.0256225795207652,-0.029207856476396336,-0.07153940206578384,-0.10764321089484752,-0.27482754609110704,-0.19236492771281447,0.027873926886204613,0.027834076728753685,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.14736361568556186,-0.2569581059283403,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0588535425049532,0.019640525682280644,-0.029207856476396336,-0.07153940206578384,-0.1709507044348992,-0.2627720909976772,-0.19236492771281447,0.11865271331716495,0.015420281794177716,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.13794480679135204,-0.2569581059283403,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0875097274474256,0.02911211092654785,-0.029207856476396336,-0.07153940206578384,-0.1942065183883876,-0.2483055448855615,-0.19236492771281447,0.16165319110025145,0.00984264753750297,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.13322112178250345,-0.2569581059283403,0.3121644242173363,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.08240765801584422,0.022631552601522918,-0.029207856476396336,-0.07153940206578384,-0.1115191798870956,-0.23383899877344586,-0.19236492771281447,0.20943149974812525,0.0028172769566319955,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.1237449974644518,-0.2621075851793674,0.3151868673402906,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.012358629171905704,0.012162958384174966,-0.029207856476396336,-0.07153940206578384,-0.1851625907398088,-0.2193724526613301,-0.19236492771281447,0.25243197753121177,-0.0028463146593439115,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.11899248017732499,-0.2621075851793674,0.3199975029235703,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.04199379751158396,0.0016943641668270102,-0.029207856476396336,-0.07153940206578384,-0.17999463208347802,-0.1904393604370986,-0.19236492771281447,0.3432107639621721,-0.01573303486012296,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.11423027375548657,-0.2621075851793674,0.3265171721174942,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.050227555705848026,0.0066794090322307926,-0.029207856476396336,-0.07153940206578384,-0.12443907652792248,-0.17778113258899728,-0.19236492771281447,0.39098907261004606,-0.02298006760509692,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.10467663491285133,-0.2621075851793674,0.3477463573909168,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.06791100416566599,0.0031898776264481484,-0.029207856476396336,-0.07153940206578384,-0.13477499384058395,-0.16271181372221008,-0.19236492771281447,0.4339895503931324,-0.028823774918269724,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.09027251049699812,-0.2621075851793674,0.3786909330958769,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.06332565830142463,0.010667444924553827,-0.029207856476396336,-0.07153940206578384,0.006051879544428961,-0.14161476730870798,-0.19236492771281447,0.4817678590410062,-0.03618696821514019,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.4853810720579365,0.08062017675878194,-0.2672710766361013,0.4081771789386505,0.6018331499468572,-0.37227534198150825,-0.15911585384239538,0.9538442864790168,-0.03820331365241544,0.7574039954279471,0.043932045411439566,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.04199379751158396,0.009171931464932687,-0.015221842490382356,-0.06525667955269482,-0.17611866309122995,-0.4785647371700702,-0.19236492771281447,-0.24924026327146384,0.022339829648976482,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.6349154007024148,0.3368616476797661,-0.02945963303750492,0.08096066706649477,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.4067827024038448,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.012358629171905704,0.0051838955726096645,-0.015221842490382356,-0.06525667955269482,-0.2898137535305064,-0.4755508733967128,-0.19236492771281447,-0.24924026327146384,0.027834076728753685,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.6349154007024148,0.3325239278801295,-0.02945963303750492,0.08096066706649477,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.4067827024038448,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.010108730556868516,0.01714800324957876,-0.015221842490382356,-0.06525667955269482,-0.16836672510673384,-0.4713314641140123,-0.19236492771281447,-0.24446243240667645,0.033292057887019895,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.6349154007024148,0.3281781378994708,-0.034026619452550984,0.08096066706649477,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.4067827024038448,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.07530936122089757,0.050547803847784144,-0.015221842490382356,-0.06525667955269482,-0.19937447704471836,-0.4665092820766405,-0.19236492771281447,-0.24446243240667645,0.03871424874756446,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.6349154007024148,0.3238242476532108,-0.034026619452550984,0.08096066706649477,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.4067827024038448,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.01580847609721349,0.06500443395745513,-0.015221842490382356,-0.06525667955269482,-0.22263029099820664,-0.4604815545299256,-0.19236492771281447,-0.23968460154188906,0.04410111563846558,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.6349154007024148,0.3150920451816108,-0.03860462393958748,0.08096066706649477,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0008189257116302687,0.07248200125556081,-0.015221842490382356,-0.06525667955269482,-0.3389093607656486,-0.4568649180018966,-0.19236492771281447,-0.23968460154188906,0.04945311583275875,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.6349154007024148,0.3107136719393511,-0.03860462393958748,0.08096066706649477,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0008189257116302687,0.1078758197999277,-0.015221842490382356,-0.06525667955269482,-0.30660961916358137,-0.4472205539271528,-0.19236492771281447,-0.2349067706771017,0.06005430133860173,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.6349154007024148,0.3019322276088253,-0.04319369979045493,0.08096066706649477,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.04809152788204945,0.1128608646653315,-0.015221842490382356,-0.06525667955269482,-0.2342581979749509,-0.4417955991351094,-0.19236492771281447,-0.2301289398123143,0.0639949655559752,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.6349154007024148,0.2975290944655593,-0.04319369979045493,0.08096066706649477,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.027370498994998917,0.11934142299035642,-0.015221842490382356,-0.06525667955269482,-0.2639739602488527,-0.4345623260790516,-0.19236492771281447,-0.2301289398123143,0.06922014024681973,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.6349154007024148,0.29311764567402515,-0.047793900684571504,0.08096066706649477,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.03277721355728168,0.1203384319634372,-0.015221842490382356,-0.06525667955269482,-0.14769489048141085,-0.4273290530229937,-0.19236492771281447,-0.2253511089475269,0.07441250357729512,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.6349154007024148,0.2842696750915973,-0.047793900684571504,0.08096066706649477,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.0056500293590339605,0.1083743242864681,-0.015221842490382356,-0.06525667955269482,-0.23684217730311624,-0.4176846889482497,-0.19236492771281447,-0.2253511089475269,0.0795724650535695,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.6349154007024148,0.27538806195456245,-0.052405280692701166,0.08096066706649477,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.043129258910901386,0.11335936915187188,-0.015221842490382356,-0.06525667955269482,-0.17224269409898188,-0.40804032487350606,-0.19236492771281447,-0.2253511089475269,0.0847004265629951,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.6349154007024148,0.2620019998718574,-0.057027894280767336,0.08096066706649477,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.03030512994739175,0.1008967569883624,-0.015221842490382356,-0.06525667955269482,-0.2019584563728837,-0.3971904152894192,-0.19236492771281447,-0.2205732780827395,0.08979678256193657,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.6349154007024148,0.2530351503159463,-0.06166179631370915,0.08096066706649477,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02179739812106072,0.10039825250182204,-0.015221842490382356,-0.06525667955269482,-0.2019584563728837,-0.3881488239693469,-0.19236492771281447,-0.2205732780827395,0.09486192025785277,0.8479963150621833,0.8479963150621833,0.8479963150621833,0.6349154007024148,0.23952000302192186,-0.06630704205939393,0.08096066706649477,0.6018331499468572,-0.1778567373303455,-0.10215382852593967,0.28289834053307106,-0.03820331365241544,0.7481447361686878,0.2556967512937925,-0.4067827024038448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
